Id,roberta_neg,roberta_neu,roberta_pos,roberta_polarity,Source,Date,Title,Content,Name,Rating,Version,emotion
2772,0.006389161,0.079047769,0.914563,1,MyPlate Calorie Tracker,2020-06-14,,Great app. It could have wider selection off food.,Aleksandar Ivkov,4,3.5.3(7),admiration
2773,0.008530238,0.126665413,0.864804327,1,MyPlate Calorie Tracker,2020-06-13,,"Works well, logs calories, doesn't crash like other fitness apps.",Kenny,4,3.5.3(7),neutral
2774,0.003853956,0.062632307,0.933513761,1,MyPlate Calorie Tracker,2020-06-13,,Really easy to use,V P,5,3.5.3(7),approval
2775,0.066038191,0.354452819,0.57950896,1,MyPlate Calorie Tracker,2020-06-13,,Nice,Syed Mohsin,5,3.5.3(7),admiration
2776,0.003970146,0.064905457,0.931124449,1,MyPlate Calorie Tracker,2020-06-13,,Easy to use. Lots of information given on macros. Barcode scanner for packaged foods is a plus!,Donna Joseph,5,3.5.3(7),approval
2777,0.904042423,0.08272735,0.013230218,0,MyPlate Calorie Tracker,2020-06-13,,"I really wanted to like this but it's stupid! The dates are messed up. It just keeps adding stuff up for multiple days. I put breakfast, lunch and dinner in and it carried over to the next day. I don't eat alot of packaged or restaurant food and it's really difficult to find normal food that isn't by a company. Like I made a homemade grilled chicken sandwich and had difficult time finding something that wasn't labeled for a restaurant or from a box.",Andrea Matson,1,,annoyance
2778,0.036043387,0.386826426,0.577130198,1,MyPlate Calorie Tracker,2020-06-13,,A bit too American when trying to input British food but overall my favourite calorie tracker after trying a few,Hay B,4,3.5.3(7),approval
2779,0.007293545,0.109411068,0.883295417,1,MyPlate Calorie Tracker,2020-06-13,,Easy to use and love you can track more than calories,Pippa Dempsey,5,3.5.3(7),neutral
2780,0.00181446,0.011615166,0.986570418,1,MyPlate Calorie Tracker,2020-06-12,,"Great app, easy to use, makes you accountable. Love the UPC reader, has most everything included in the database!!",Deb Davis,5,3.5.3(7),admiration
2781,0.004868627,0.046179011,0.948952377,1,MyPlate Calorie Tracker,2020-06-12,,The app works perfectly,Mzimasi Phehla,5,3.5.3(7),admiration
2782,0.002191189,0.011385528,0.986423314,1,MyPlate Calorie Tracker,2020-06-12,,This app is amazing.,BacardiCoconut,5,3.5.3(7),admiration
2783,0.601600409,0.353800505,0.044599079,0,MyPlate Calorie Tracker,2020-06-12,,"So at first glance this app seems to help you track your calories. However, most of the food I eat (like homemade curry) does not have a pre-written calorie measure. When you try to create a calorie measure in this app for the food you are having, you are expected to know the exact mass of protein, carbs, and fats present in your food and the total calorie of the food which kinda ruins the point for having this app, because the app was supposed to give me the nutritional info for my food.",Moorsol Walin,2,,neutral
2784,0.006155144,0.043387912,0.950456977,1,MyPlate Calorie Tracker,2020-06-12,,Great app,Abigail McMahon,5,3.5.3(7),admiration
2785,0.030330904,0.672299981,0.297369152,1,MyPlate Calorie Tracker,2020-06-12,,Handy & free,Bryan Field,4,3.5.2(8),neutral
2786,0.0019,0.043119617,0.954980373,1,MyPlate Calorie Tracker,2020-06-12,,Best tracking app out there!,Renate B. (Renate B.F.),5,3.5.3(7),admiration
2787,0.39682588,0.428609073,0.174565077,0,MyPlate Calorie Tracker,2020-06-11,,Good app. Only problem is the calories are not always accurate - not far off usually.,Rich Borel,4,3.5.2(8),admiration
2788,0.001942994,0.023984818,0.974072158,1,MyPlate Calorie Tracker,2020-06-11,,"helps a lot! After using for 6 months, I really like the food database.",Bill King,5,3.5.3(7),approval
2789,0.001114273,0.013376749,0.985508978,1,MyPlate Calorie Tracker,2020-06-11,,I like this app! I've been using it for months to track calories and have lost 20 lbs. It's a great tool for keeping up with your meals and nutrition.,Emili Rodriguez,5,3.5.3(7),admiration
2790,0.002300424,0.022480123,0.975219488,1,MyPlate Calorie Tracker,2020-06-10,,"Excellent app. Free version has all I need - excellent calorie and macro tracking, suggested calorie breakdown for different strategies forosing/maintaining/gaining weight, and a large food database to easily enter what you've eaten. My new favorite app!",Darren Chiappetta,5,3.5.2(8),admiration
2791,0.002471061,0.024266705,0.97326231,1,MyPlate Calorie Tracker,2020-06-10,,"I love that it connects with Google fit. I wish it allowed more details when adding my own recipes so I can more accurately track carbs and fat. So far, it's very helpful especially reminding me to drink water.",Faith Zimmerman,4,3.5.2(8),love
2792,0.008727606,0.247873425,0.743399024,1,MyPlate Calorie Tracker,2020-06-09,,User friendly easy to entry. Need to expand library of food more. Especially for vegetarian.,German Chang,5,3.5.2(8),approval
2793,0.023672359,0.17439577,0.801931858,1,MyPlate Calorie Tracker,2020-06-09,,Amazing.,Victoria Nelson,4,3.5.2(8),admiration
2794,0.086554535,0.556455016,0.356990457,1,MyPlate Calorie Tracker,2020-06-08,,Fine,J A,5,3.5.2(8),neutral
2795,0.516092658,0.424435586,0.05947173,0,MyPlate Calorie Tracker,2020-06-08,,Has everything. Uncomplicated.,Nancy Mantyh,5,3.5.2(8),neutral
2796,0.033833228,0.267107487,0.699059308,1,MyPlate Calorie Tracker,2020-06-08,,Great,Md. Saidul Islam Ropak,5,3.5.2(8),admiration
2797,0.005927803,0.052259773,0.941812396,1,MyPlate Calorie Tracker,2020-06-08,,"Well I love this app, it allows me to track the calories I have consumed, allows me to know the area (breakfast/lunch/dinner) where I can do better for a healthy lifestyle. It also has names of biscuits etc and allows me to even track the calories consumed via them so it's really great. Just 1 feedback, if you can give more options on the quantity. Eg. I added hide n seek biscuit by default it has 4pieces option or more, but I had eaten only 2 pieces. So if you can do something for more accuracy",Karishma Robinson,4,3.5.2(8),admiration
2798,0.006615268,0.065346405,0.928038299,1,MyPlate Calorie Tracker,2020-06-08,,"There are lots of foods already list, but if you can't find it, scan the bar code. I love that. It's helping me keep track of what I eat.",Sue M,4,3.5.2(8),approval
2799,0.002330831,0.015696088,0.981973052,1,MyPlate Calorie Tracker,2020-06-08,,"I really like this app, used it for years.",Nishat,5,3.5.2(8),love
2800,0.001746134,0.005979074,0.992274821,1,MyPlate Calorie Tracker,2020-06-07,,"I love this app so much, super easy to use and it really helped me gain weight!! DEFINITELY RECOMMEND!!!",Sabryn Kistler,5,3.5.2(8),love
2801,0.002562274,0.011669772,0.985767901,1,MyPlate Calorie Tracker,2020-06-07,,Absolutely love that I can have control over my macros! Thank you.,Chris Wolski,5,3.5.2(8),gratitude
2802,0.103357956,0.60234791,0.294294208,1,MyPlate Calorie Tracker,2020-06-07,,Exelent,abu aisyah,5,3.5.2(8),neutral
2803,0.006910379,0.117106527,0.875983119,1,MyPlate Calorie Tracker,2020-06-06,,I like the way how the meals are separated and we can add every single item,Fun Activities,5,3.5.2(8),love
2804,0.300144166,0.452460468,0.247395307,0,MyPlate Calorie Tracker,2020-06-06,,Love it I'm too lazy to type tho,Sloth Gang,5,3.5.2(8),love
2805,0.014850506,0.313227683,0.671921849,1,MyPlate Calorie Tracker,2020-06-06,,"Easy, simply ,effective",stuart hill,5,,neutral
2806,0.09663824,0.319652915,0.583708823,1,MyPlate Calorie Tracker,2020-06-05,,"Trying out another tracker. Cronometer, MFP, now this. I like the very user friendly interface & nice folks in the forums. I can track my posts too. I like the goal timeline feature others don't have.1st drawback is needing a gold membership for just about everything else. 2nd is lots of teens under 18 in the forums. I'm not sure if they're fresh off YouTube or if it's like those times we did prank calling.",J S,3,,admiration
2807,0.066038191,0.354452819,0.57950896,1,MyPlate Calorie Tracker,2020-06-05,,Nice,Brandon Jones,5,3.5.2(8),admiration
2808,0.017706254,0.184375048,0.797918737,1,MyPlate Calorie Tracker,2020-06-05,,Great app. Most foods can be scanned or found verified. Just wish it also tracked fibre intake.,Saskia Vandersluis,4,3.5.2(8),admiration
2809,0.00251205,0.014711792,0.982776165,1,MyPlate Calorie Tracker,2020-06-05,,Loved it...❤,Dark Knight,4,3.5.2(8),love
2810,0.002507896,0.04481611,0.952675939,1,MyPlate Calorie Tracker,2020-06-04,,I have used this app twice now and it works every time.,Annette Goodman,5,,neutral
2811,0.002735658,0.040052328,0.957212031,1,MyPlate Calorie Tracker,2020-06-04,,Very easy to use and informative,Randy Brocious,5,3.5.2(8),approval
2812,0.810513735,0.154446095,0.035040241,0,MyPlate Calorie Tracker,2020-06-04,,"I tried this for a few days and uninstalled it because I found it far too complicated. I had reasons to contact the developer a couple of times. Lovely people to deal with, but I'm sorry to say that I still decided to uninstall it. I think that if I have too much difficulty using a app then it ceases to be a pleasure. In that case I get rid of it and this is one of those apps.",Lord Hampton-Wick,1,,realization
2813,0.014849492,0.551774025,0.43337658,1,MyPlate Calorie Tracker,2020-06-04,,Its helping me watch my sodium and carbohydrates.,Dyan Childress,5,3.5.2(8),neutral
2814,0.001284376,0.008986822,0.989728808,1,MyPlate Calorie Tracker,2020-06-03,,All new let's see what it do! 🙌 So far so fun! 😊 Really easy to use too,Yolanda Reddy,5,,amusement
2815,0.640355527,0.299483091,0.060161363,0,MyPlate Calorie Tracker,2020-06-03,,"It's an okay app for tracking calories and food but could use some user testing and refinement. My issue is with the user experience. When cooking a meal, each ingredient has to be entered individually in app; be nice to have a way to save frequent recipes. And simply adding an item takes four clicks or more. When I had to redownload the app, logging in was a nightmare. Creating a new password makes you app jump from this app to email to browser and back, and then the new password didn't work.",Ryan LaBine,3,3.5.2(8),annoyance
2816,0.006826199,0.069813795,0.92336005,1,MyPlate Calorie Tracker,2020-06-03,,Best app of many I tried,rikehend,5,3.5.2(8),admiration
2817,0.002715943,0.039127998,0.95815599,1,MyPlate Calorie Tracker,2020-06-02,,"Easy to use, good in-app Help for newbies. Thanks, LIVEstrong. (Note: Reserving one star until thoroughly user-tested.)",Jenny Levich Westberg,4,3.5.2(8),gratitude
2818,0.002699219,0.019373232,0.977927566,1,MyPlate Calorie Tracker,2020-06-02,,Great app!,Fabuloso,5,3.5.2(8),admiration
2819,0.002656706,0.025218356,0.972124934,1,MyPlate Calorie Tracker,2020-06-02,,So far so good,Akeem Phillip,5,3.5.2(8),joy
2820,0.006929909,0.071147598,0.921922505,1,MyPlate Calorie Tracker,2020-06-02,,Really great,Jojo Nyaloka,3,3.5.2(8),admiration
2821,0.010853239,0.141200155,0.847946644,1,MyPlate Calorie Tracker,2020-06-02,,Tracks everything perfectly!,Marlo Martin,5,3.5.2(8),admiration
2822,0.017131509,0.222533196,0.760335267,1,MyPlate Calorie Tracker,2020-06-01,,Easy to use.,Stacey Bannister,5,3.5.2(8),neutral
2823,0.003893776,0.073841915,0.922264278,1,MyPlate Calorie Tracker,2020-06-01,,Very helpful,Nathan Smetzer,5,,approval
2824,0.002172869,0.014613091,0.983214021,1,MyPlate Calorie Tracker,2020-06-01,,I've used this app off and on for about five years. Always happy with my experience. It's easy to use and easy to maintain. I love the bar code scan feature. You can also add your own foods and exercises.,Britta Anderson,5,3.5.2(8),joy
2825,0.006753114,0.073024385,0.920222461,1,MyPlate Calorie Tracker,2020-06-01,,So easy to use,Randy & Justine,5,3.5.2(8),approval
2826,0.106322713,0.403231323,0.490446001,1,MyPlate Calorie Tracker,2020-06-01,,Woooow,Ezz Essam,5,3.5.2(8),excitement
2827,0.002130253,0.032794315,0.965075374,1,MyPlate Calorie Tracker,2020-05-31,,This app really helps me keep track of my eating habits. I am losing a lot of weight because if it,Kristal Richardson,5,3.5.2(8),neutral
2828,0.145462856,0.56199199,0.29254517,1,MyPlate Calorie Tracker,2020-05-31,,Great for liveric diabetes and diabetes to balance,William Muse,5,3.5.2(8),admiration
2829,0.016890535,0.204903036,0.778206468,1,MyPlate Calorie Tracker,2020-05-29,,App is cool just it has to be for 11 up,Sarah the small,5,3.5.2(8),approval
2830,0.00140406,0.006212439,0.99238354,1,MyPlate Calorie Tracker,2020-05-29,,Love this app! Its great if you are going on a calorie counting weight loss program! thank you to the developers!,Venessa Van Niekerk,5,3.5.2(8),admiration
2831,0.008292766,0.076397598,0.915309668,1,MyPlate Calorie Tracker,2020-05-29,,"I've used a lot of fitness trackers apps, many of which you have to pay for the free features of this app. I've been using it free for a long time and tempted of paying for it since its that good!",Issa Chmaitelli,5,,approval
2832,0.007245454,0.049585979,0.943168521,1,MyPlate Calorie Tracker,2020-05-28,,Great App,Krishna Chavda,5,3.5.2(8),admiration
2833,0.033833228,0.267107487,0.699059308,1,MyPlate Calorie Tracker,2020-05-28,,Great,Gloria Amada,5,3.5.2(8),admiration
2834,0.004611444,0.072068617,0.923319936,1,MyPlate Calorie Tracker,2020-05-28,,Easy to use. Well designed. Helps with accountability.,Walt Yocius,5,3.5.2(8),admiration
2835,0.003845334,0.038287748,0.957866967,1,MyPlate Calorie Tracker,2020-05-28,,Exciting to use,Annalene Vlooh,5,3.5.2(8),excitement
2836,0.004460751,0.037420999,0.95811826,1,MyPlate Calorie Tracker,2020-05-28,,"Great app, EZ tracking macros",Glenn Makoushinski,4,3.5.2(8),admiration
2837,0.006796837,0.293869108,0.699334085,1,MyPlate Calorie Tracker,2020-05-27,,Really helps keep track of all the food I eat.,Aaron Davis,5,,neutral
2838,0.003145258,0.121542387,0.875312388,1,MyPlate Calorie Tracker,2020-05-27,,"Wide variety of food choices, easy to use",Kristen Crittle Myhand,5,3.5.1(0),approval
2839,0.002673444,0.008141294,0.989185333,1,MyPlate Calorie Tracker,2020-05-27,,I love the app.,Prettybrowneyes,5,3.5.2(8),love
2840,0.842896819,0.146877632,0.010225601,0,MyPlate Calorie Tracker,2020-05-27,,Not worth the fees,Nneji Kemakolam,1,3.5.2(8),disapproval
2841,0.002716906,0.007680024,0.989603102,1,MyPlate Calorie Tracker,2020-05-27,,I love this app.,Emma,5,3.5.2(8),love
2842,0.002812459,0.044579554,0.952607989,1,MyPlate Calorie Tracker,2020-05-26,,Love that I can keep up with my eating habits and helps me to stick to eating healthier.,Classyandcute Games,4,,love
2843,0.00196674,0.03651578,0.961517453,1,MyPlate Calorie Tracker,2020-05-26,,My fsmily enjoys this ap alot.,Steven Plamp,5,,joy
2844,0.004432106,0.048075043,0.947492838,1,MyPlate Calorie Tracker,2020-05-25,,Nice and easy to use,Serena Olsen,5,3.5.2(8),admiration
2845,0.003999575,0.060383514,0.935616851,1,MyPlate Calorie Tracker,2020-05-25,,"Brilliant to track foods, excellent info",Glory Bee,5,3.5.2(8),admiration
2846,0.365853071,0.39564991,0.238497078,0,MyPlate Calorie Tracker,2020-05-25,,"Good for counting macros. Two issues I have 1. You can not edit food that you have created. 2. When I am creating food and going back to my original nutrition label in a separate window, My Plate does not keep the screen which you are adding the food. It makes you start over, which is annoying. You have to write it down on a piece of paper then transfer to app. Maybe this is an Android issue. Other than that, I like it. Sometimes it adds food randomly from previous day which is weird too.",Melynda Morrone,4,3.5.2(8),annoyance
