,Id,roberta_neg,roberta_neu,roberta_pos,roberta_polarity,Source,Date,Title,Content,Name,Rating,Version,emotion,,,,
2719,2720,0.824447334,0.160966575,0.014586143,0,Food Gang,2020-10-06,,very laggy when i play,jose felix,1,1.0.3,fear,,,,
2720,2721,0.397387266,0.533857107,0.068755634,0,Food Gang,2020-10-06,,"I unable to start a battle, please help me",Ayon Mondal,3,1.0.3,sadness,,,,
2721,2722,0.018212819,0.151931763,0.829855442,1,Food Gang,2020-10-06,,Not bad,sriman g 126,4,1.0.3,neutral,,,,
2722,2723,0.004228721,0.012011489,0.983759761,1,Food Gang,2020-10-06,,Love this game,Mukesh Raturi,5,,love,,,,
2723,2724,0.008846232,0.075487569,0.915666223,1,Food Gang,2020-10-05,,Good game,Nick Doyle,5,1.0.3,gratitude,,,,
2724,2725,0.917693436,0.074682392,0.007624157,0,Food Gang,2020-10-05,,my game doesnt play at all plz fix this bug cause I don't know wht to do plz fix it and I might change my ratings,nasty boy gaming 756,1,,confusion,,,,
2725,2726,0.368992537,0.590764403,0.040243052,0,Food Gang,2020-10-05,,It keeps on saayibg check your connection mid game,Eldrin Tiu,3,1.0.3,neutral,,,,
2726,2727,0.21480082,0.752285242,0.032913961,0,Food Gang,2020-10-05,,خیلی خیلی خوب حتماً نصب کنید,srwa Rebin,5,,neutral,,,,
2727,2728,0.044409249,0.176454067,0.779136717,1,Food Gang,2020-10-05,,"Great game, but frame rate is very low (about 5-10) and I am playing on a high end phone.",Caleb Rigdon,3,1.0.3,admiration,,,,
2728,2729,0.168673709,0.407902688,0.423423588,1,Food Gang,2020-10-05,,"Hello Bloob Games! Everything about the game is fine and fairly done except for one thing. .... That's why I give you three stars, the thing that bothers me is the game vibration. Please Bloob Games put a vibration off button, or lower the vibration I'll give you five stars if you do!",Samuel Kurenkunnas,3,1.0.3,approval,,,,
2729,2730,0.018525681,0.144833505,0.836640835,1,Food Gang,2020-10-04,,But best game,Mohd Saqib,5,1.0.3,admiration,,,,
2730,2731,0.003563468,0.184258923,0.812177598,1,Food Gang,2020-10-04,,Najlepsze:),Bori S,5,1.0.3,joy,,,,
2731,2732,0.249633253,0.359865814,0.390500993,1,Food Gang,2020-10-04,,Crashes every time i enter shop or battle. Please fix this because game is funny and i want to play,nikola najdovski,1,1.0.3,amusement,,,,
2732,2733,0.939795196,0.050040159,0.010164642,0,Food Gang,2020-10-04,,Eww disgusting.,Anthony,1,,disgust,,,,
2733,2734,0.004270404,0.0691012,0.92662847,1,Food Gang,2020-10-04,,Fun and entertaining,Crow San,5,1.0.3,joy,,,,
2734,2735,0.128769726,0.637694955,0.233535334,1,Food Gang,2020-10-04,,🔫🔫🔪,Sadaheb biswas,5,,neutral,,,,
2735,2736,0.149096206,0.457661271,0.393242568,1,Food Gang,2020-10-04,,Good game in fuhar you irking these game,Safal Prj,5,,admiration,,,,
2736,2737,0.004473063,0.048131444,0.947395444,1,Food Gang,2020-10-04,,It's a great game but you guys need to add friends so you can play with your friend.,Jeff Swanson,4,1.0.3,approval,,,,
2737,2738,0.963354528,0.031271175,0.005374341,0,Food Gang,2020-10-04,,Worst game in the world,Firdous Khan,1,,anger,,,,
2738,2739,0.760384977,0.203592226,0.036022838,0,Food Gang,2020-10-03,,Simply a greatly disigned game!!!,Tejas Agarkar,5,,neutral,,,,
2739,2740,0.970877051,0.025651775,0.003471194,0,Food Gang,2020-10-03,,This game is so slow lowding,jude matthew corpus,1,,neutral,,,,
2740,2741,0.95258683,0.043086208,0.004326961,0,Food Gang,2020-10-03,,This game is bad because that showing me i should get 3 star but dont know how pleas change it,Uche Jane,1,,disappointment,,,,
2741,2742,0.002034492,0.006269198,0.991696298,1,Food Gang,2020-10-03,,This is soooooo good,Gene Earl Molina,5,1.0.3,admiration,,,,
2742,2743,0.00349761,0.012464419,0.984037995,1,Food Gang,2020-10-03,,Absolutely the best game ever,Radike Jayamal,5,,joy,,,,
2743,2744,0.002367201,0.02676082,0.970872045,1,Food Gang,2020-10-03,,Really good game jack is my faverite,bloons fan,5,1.0.3,admiration,,,,
2744,2745,0.760203958,0.206624553,0.033171505,0,Food Gang,2020-10-03,,Food gang why can't I play when I press start fix your game I liked it but this is ba fix it,potatoe gamez,1,1.0.3,love,,,,
2745,2746,0.975501657,0.021731496,0.002766917,0,Food Gang,2020-10-03,,It is sooooo bad that i cannot play min 2 times if even my data is on verrrrrrrrrrrrrrrrrrrrrrrrry baaaaaaaaaaaaaaaaad,srinivasa rao g,1,,annoyance,,,,
2746,2747,0.087811626,0.823981583,0.088206775,1,Food Gang,2020-10-03,,Gangs are The very Clevar,Narendra Natkar,5,,neutral,,,,
2747,2748,0.011188112,0.083295733,0.905516207,1,Food Gang,2020-10-02,,its a fun game,gaming exy,5,,joy,,,,
2748,2749,0.003728963,0.005214879,0.991056204,1,Food Gang,2020-10-02,,I just love love love love love love love love it's just amazing the creator is the best good job guys this is almost better then fortnite just wow,Calvin Limbo,5,1.0.3,admiration,,,,
2749,2750,0.004912885,0.018832142,0.976255,1,Food Gang,2020-10-02,,It's so good in graphics and my favorite character is the cowboy pickle with a hunting rifle it awesome the reason I gave you four stars is cause it So hard to get the powers and cards including diamonds other than then that good game nigel,Hatch Talent Solutions,4,1.0.3,admiration,,,,
2750,2751,0.934295237,0.062576525,0.003128187,0,Food Gang,2020-10-02,,I can't play with friends and to turn off vibration option is also not given,B 57 Aditya Yadav,1,1.0.3,neutral,,,,
2751,2752,0.066038191,0.354452819,0.57950896,1,Food Gang,2020-10-02,,Nice,Khushal Jangid,5,,admiration,,,,
2752,2753,0.15168117,0.274533749,0.573785067,1,Food Gang,2020-10-02,,This game is the best game i have ever played but i have a problem when i tap on the clam button my game crash please fix this problem thats why i gave this game 4 star if you fix this i will gave this game a 5 star!!! Things that devs should on this game New foods New game mode like capture the flag A special power for all foods Traing mod Add friends New events every week I like this but this game has some missing things,Just a random guy,4,1.0.3,admiration,,,,
2753,2754,0.566307545,0.398445457,0.03524702,0,Food Gang,2020-10-02,,No not at all,Joshua Waithe,1,,disapproval,,,,
2754,2755,0.006917893,0.056957319,0.936124802,1,Food Gang,2020-10-02,,Great game,kalika rawal,5,1.0.3,admiration,,,,
2755,2756,0.193424582,0.774219632,0.032355752,0,Food Gang,2020-10-02,,من بازی رادوست فقط توی تبلت باز نمی شه اما توی گوشی باز می شه به خاطر همین ۱ ستاره کم می کنم,مهدیه صنعی شرق,4,1.0.3,curiosity,,,,
2756,2757,0.221209735,0.598361135,0.180429086,0,Food Gang,2020-10-02,,Op,Laxmi Narayan Pattanaik,5,,neutral,,,,
2757,2758,0.017089283,0.334510624,0.648400068,1,Food Gang,2020-10-02,,goooooooooooooooooooooooood hjj,Adam Madam,5,,surprise,,,,
2758,2759,0.010177718,0.11372564,0.876096666,1,Food Gang,2020-10-02,,This is good game but is there any this type of offline games,amsons 2010,5,1.0.3,admiration,,,,
2759,2760,0.066038191,0.354452819,0.57950896,1,Food Gang,2020-10-02,,Nice,Abd Mutalib Abd Mumuni,4,,admiration,,,,
2760,2761,0.912755191,0.07991346,0.007331337,0,Food Gang,2020-10-02,,😠😠😠😠😠😠😠😠😠😠😠😠😠,Taher Jamilpanah,2,,sadness,,,,
2761,2762,0.004765871,0.029060721,0.966173351,1,Food Gang,2020-10-01,,I installed it it's good Only missing option is play with friends if u add play with friends or team up option then this game is fun,Abdul Ahad,3,,joy,,,,
2762,2763,0.01677331,0.205141321,0.778085351,1,Food Gang,2020-10-01,,Niceee,Gaming with Debin,5,1.0.3,admiration,,,,
2763,2764,0.329222709,0.524137795,0.146639526,0,Food Gang,2020-10-01,,L a g,Hattertoons,4,,amusement,,,,
2764,2765,0.79774797,0.172841862,0.029410195,0,Food Gang,2020-09-30,,Is so fuuun found one bug in this game 😄😑,ivan rangel,2,,surprise,,,,
2765,2766,0.005178521,0.042214908,0.952606618,1,Food Gang,2020-09-30,,This game is good but I wish you can add people and play with friends,it me fabian,5,1.0.3,approval,,,,
2766,2767,0.385240793,0.581787288,0.032971922,0,Food Gang,2020-09-30,,this is 2nd place game.,Darya Ve,5,1.0.3,admiration,,,,
2767,2768,0.00259282,0.006572284,0.990834832,1,Food Gang,2020-09-30,,i love this game cute and funny,abisek biss,5,1.0.3,amusement,,,,
2768,2769,0.007402187,0.432991207,0.559606612,1,Food Gang,2020-09-30,,《《Please FOOD GANG give update for playing with our friends (multiplayer)》》,Jagdish Khokhar,4,1.0.3,joy,,,,
2769,2770,0.185476601,0.734770298,0.079753086,0,Food Gang,2020-09-30,,I kind sjns,Wan Burn,3,,neutral,,,,
2770,2771,0.001837659,0.00910447,0.989057839,1,Food Gang,2020-09-29,,This is my favorite game of all time,Onyx Serafica,5,,joy,,,,
2771,2772,0.705409288,0.224074677,0.07051602,0,Food Gang,2020-09-29,,"I thought this was multiplayer, the ai's are so bad... Played around 20 agames and didn't even lose once XD",Rahul Sharma,1,,disappointment,,,,
2772,2773,0.04714701,0.418358177,0.534494817,1,Food Gang,2020-09-29,,Game is greate but please add more characters,Murtaza Ali Akbar Stove,4,1.0.3,approval,,,,
2773,2774,0.243361056,0.325045526,0.431593388,1,Food Gang,2020-09-29,,I love this game but I could not get any new character I have only 5 character. In one of my mobile. Please fixed it and give me some new character. At least Walter,Vankungi Hnamte,4,1.0.3,love,,,,
2774,2775,0.002338484,0.012445481,0.985216022,1,Food Gang,2020-09-29,,I like the game and the characters the quality great,Olivia Santoyo,5,1.0.3,admiration,,,,
2775,2776,0.793048084,0.197074547,0.009877444,0,Food Gang,2020-09-29,,Every time I taped on the shop it kick me off the game,Christopher Hearon,3,1.0.3,neutral,,,,
2776,2777,0.060793415,0.329427898,0.609778702,1,Food Gang,2020-09-29,,Good,Hussain Nabeel,5,,admiration,,,,
2777,2778,0.325823635,0.453450829,0.220725566,0,Food Gang,2020-09-29,,"Its good I dont hate it but i dont like it either, sry if it hurts ur feelings",Claire Cequena,5,1.0.3,disapproval,,,,
2778,2779,0.222324565,0.744734883,0.032940581,0,Food Gang,2020-09-29,,Adam ثقتي يقتستيلالغدفمظبرلتنه,Sama Sallam,1,,neutral,,,,
2779,2780,0.321104169,0.512906253,0.165989563,0,Food Gang,2020-09-29,,Same,Sk Sagupta,3,1.0.3,neutral,,,,
2780,2781,0.964454472,0.031432819,0.004112632,0,Food Gang,2020-09-28,,Worst game ever because it said connection lost even no the wifi was on i kept pressing continue until i had enough almost letting me try to brake my phone😠😡🤬,Trix,1,,annoyance,,,,
2781,2782,0.791958809,0.186652467,0.021388721,0,Food Gang,2020-09-28,,It's laggy a lot,Adrian Benitez,3,,annoyance,,,,
2782,2783,0.019231306,0.132636383,0.848132312,1,Food Gang,2020-09-28,,Good battle royale game just a little area where u fight.,Aaelorstv,4,,admiration,,,,
2783,2784,0.014571379,0.064902581,0.920526028,1,Food Gang,2020-09-28,,Love it,Poison deathtrap,5,1.0.3,love,,,,
2784,2785,0.124806069,0.758209705,0.116984196,0,Food Gang,2020-09-28,,ALBERTALBISOR,andrei,5,1.0.3,neutral,,,,
2785,2786,0.002255713,0.018215723,0.979528546,1,Food Gang,2020-09-28,,Thank u for this game,Monu Chaudhary,5,,gratitude,,,,
2786,2787,0.689940095,0.232676312,0.077383593,0,Food Gang,2020-09-27,,"Okay so, I installed it, liked it, and kept playing. But I can't really play because it keeps kicking me out of a match mid game. It keeps saying &quot;Check your connection etc.&quot; Even though my WiFi was pretty good.. I really liked the game but I couldn't progress any further.. please fix this bug and I will change my rating. (I really want to change it) :(",Larky A.,3,1.0.3,love,,,,
2787,2788,0.580295324,0.362969369,0.056735314,0,Food Gang,2020-09-27,,Awsome suggest you play it only problem is that The shop is too small not enough stuff they can fix it by adding hats or skins or shirts whatever,Martha Rodriguez,4,1.0.3,neutral,,,,
2788,2789,0.150148302,0.660433888,0.189417765,1,Food Gang,2020-09-27,,Bar,A Google user,1,,neutral,,,,
2789,2790,0.82589376,0.161244377,0.012861871,0,Food Gang,2020-09-27,,why the heck in dining table the player just dont move from their respawning place i think it was a bot anyways good game in other maps,Olivia Rusliem,4,1.0.3,admiration,,,,
2790,2791,0.001670098,0.005466127,0.992863834,1,Food Gang,2020-09-27,,I love the way it is made and I love the cute characters I love this I play this game all the time good game but create lots and of new games plz that's why I rate this game 5 out of 5😘🙂😚❤️❤️🧡🧡💛💛💚💚💙💙💜💜🖤🖤,Manzoor,5,,love,,,,
2791,2792,0.260028154,0.565333664,0.174638167,0,Food Gang,2020-09-27,,Er,Mekdes Tesfaya,5,1.0.3,neutral,,,,
2792,2793,0.597625613,0.27541548,0.126958966,0,Food Gang,2020-09-27,,"The game is fun, but it has SO much lag and input delay. You should REALLY fix that, because it is hard to know what you are doing. Plus you can tell that there are bots in every game. For example: a game starts, and your teamate just runs around back and forth (and enemies do the same unless you get close to them), and that's it for the whole match! So gameplay gets boring pretty quickly. Would put 1 star, but the game's still fun, but seriously, you need to update it or something!",Christopher Crayon II,2,1.0.3,joy,,,,
2793,2794,0.017233014,0.593945622,0.388821334,1,Food Gang,2020-09-27,,Haha tão legal,Chaprinha (Gaming),5,1.0.3,amusement,,,,
2794,2795,0.073160306,0.60591954,0.32092014,1,Food Gang,2020-09-27,,Decent,XXOUTHTH,5,1.0.3,admiration,,,,
2795,2796,0.054906685,0.470048487,0.475044757,1,Food Gang,2020-09-26,,"Its an ok game, but nah. Most of the hud is basically brawl stars. If i wanna play Brawl, i could just open it.",StarAllies,4,,approval,,,,
2796,2797,0.465427279,0.424747854,0.109824918,0,Food Gang,2020-09-26,,It is so lagging it always talk words about my connection when I have like always 5 bars what do you mean🤬🤬🤬 and plz I want to play this game with my God brother so make us able to add freinds,2fast4US9,1,1.0.3,curiosity,,,,
2797,2798,0.041643407,0.712757587,0.245598972,1,Food Gang,2020-09-26,,skibidi bop mm buda boom,zasd,5,1.0.3,neutral,,,,
2798,2799,0.001964389,0.005944904,0.992090702,1,Food Gang,2020-09-26,,This game is soooo nice,Naveen Prasad,5,,joy,,,,
2799,2800,0.266451538,0.644880354,0.088668078,0,Food Gang,2020-09-26,,I'm FOOD BOSS in the game,Top Speed Gaming,5,1.0.3,annoyance,,,,
2800,2801,0.313554019,0.652111113,0.034334905,0,Food Gang,2020-09-26,,Aj tak ka sab se gatya game h sirf ek h level pure karne k bad dusra level nahi open hota,Hari kishan Yadav,1,1.0.3,neutral,,,,
2801,2802,0.173459128,0.791602015,0.034938861,0,Food Gang,2020-09-26,,انها رهيبة جدا,Huda Wehbe,5,1.0.3,neutral,,,,
2802,2803,0.230261594,0.565691471,0.204046935,0,Food Gang,2020-09-26,,Predobro,Blazo Bozovic,5,,neutral,,,,
2803,2804,0.787288964,0.167795777,0.044915326,0,Food Gang,2020-09-26,,Worst game ever voodo makes better games,ingiferツ,1,1.0.3,disgust,,,,
2804,2805,0.003979421,0.043567829,0.952452779,1,Food Gang,2020-09-26,,Really good,Emily Dolden,4,1.0.3,admiration,,,,
2805,2806,0.006820906,0.093223751,0.899955332,1,Food Gang,2020-09-26,,Nice game btw,keah taban,5,1.0.3,admiration,,,,
2806,2807,0.97267288,0.02470175,0.002625409,0,Food Gang,2020-09-26,,I don't like this game I give 1 star for only logo ghatia hai,Dharmendra Kumar,1,1.0.3,disapproval,,,,
2807,2808,0.220584363,0.667401969,0.112013638,0,Food Gang,2020-09-26,,HOW TO ON,kriyansh,1,,neutral,,,,
2808,2809,0.005273817,0.042851761,0.951874495,1,Food Gang,2020-09-26,,Very good,Rakhi Sharma,3,,admiration,,,,
2809,2810,0.005774342,0.057579305,0.936646402,1,Food Gang,2020-09-25,,Nice game for kids,Damayanthi,5,,approval,,,,
2810,2811,0.001588104,0.011197849,0.987214088,1,Food Gang,2020-09-25,,This game is good so for👏👏👌👍😁,Alpachino Channer,5,1.0.3,approval,,,,
2811,2812,0.0071955,0.162202254,0.830602288,1,Food Gang,2020-09-25,,Fun and could use more fruit skins,Damian Duan,5,1.0.3,amusement,,,,
2812,2813,0.0074642,0.260354906,0.732180893,1,Food Gang,2020-09-25,,I want to play with friends,Milk Man,3,1.0.3,desire,,,,
2813,2814,0.241684198,0.72456032,0.033755552,0,Food Gang,2020-09-25,,لعبة جميلة و رائعه وحلوه,Tasneem Refaee,5,1.0.3,neutral,,,,
2814,2815,0.9442119,0.049736094,0.006051924,0,Food Gang,2020-09-25,,I can't watch the ad 😑,jay dhanavade,1,1.0.3,sadness,,,,
2815,2816,0.008846232,0.075487569,0.915666223,1,Food Gang,2020-09-25,,Good game,Godzilla,5,,gratitude,,,,
2816,2817,0.050910067,0.148906827,0.800183177,1,Food Gang,2020-09-25,,This game is pretty good but randomly it says that I'm offline even know I have very good internet on,Idawati Murdaningrum,4,1.0.3,admiration,,,,
2817,2818,0.001496747,0.013486717,0.985016584,1,Food Gang,2020-09-25,,It's pretty cool and pretty fun!!!.. But... I want to know how can I subscribe so I can gte the v.i.p I super want to try the king,Aiza Escobido,5,1.0.3,joy,,,,
2818,2819,0.407993317,0.533507705,0.058499031,0,Food Gang,2020-09-25,,The gameis auful,jerome michael,1,,disgust,,,,
2819,2820,0.00183406,0.006098083,0.992067814,1,Food Gang,2020-09-24,,This game is fun when I started playing on the first day I LOVED it. Thanks.,CashBruh “Arsenal ninja”,5,1.0.3,gratitude,,,,
2820,2821,0.026943168,0.06754297,0.905513883,1,Food Gang,2020-09-24,,Great game super fun.But it is hard to get characters.,Christa Savage,5,1.0.3,admiration,,,,
2821,2822,0.003118381,0.006982428,0.989899218,1,Food Gang,2020-09-24,,I Give It 5 Stars I really like this game I just got it today and I'm obsessed I love the characters and I Love How it's not just normal characters it's actually food i really recommended sometimes it does kick you out because of your Wi-Fi the overall I love this game❤️,Giedrius Duoblys,5,1.0.3,love,,,,
2822,2823,0.014041956,0.262663573,0.723294497,1,Food Gang,2020-09-24,,How to make a good day to play a game,Leeron Swile,5,,curiosity,,,,
2823,2824,0.765369654,0.168170452,0.066459857,0,Food Gang,2020-09-23,,This game is awesome but i hate the time when it always say &quot;you lost internet connection try again&quot;everytime and every game i play.now i cant do anything.could you make it when you play a game it doesn't do that pls..,Jhufel Jucom,4,1.0.3,admiration,,,,
